City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
890,La Ronge,CA,2021-06-25 16:04:07,55.1001,-105.2842,61.97,75,100,9.44
891,Kiruna,SE,2021-06-25 16:04:07,67.8557,20.2251,52.72,54,75,13.8
892,Lebu,CL,2021-06-25 16:04:08,-37.6167,-73.65,51.26,72,69,12.66
893,Mount Isa,AU,2021-06-25 16:04:08,-20.7333,139.5,51.57,76,70,0.0
894,Solnechnyy,RU,2021-06-25 16:04:09,50.7214,136.6319,60.21,99,100,3.58
895,Petrolina De Goias,BR,2021-06-25 16:04:09,-16.095,-49.3381,86.16,24,0,3.51
896,Rundu,NA,2021-06-25 16:04:09,-17.9333,19.7667,71.11,25,0,2.91
897,Hirara,JP,2021-06-25 16:04:10,24.8,125.2833,82.78,83,51,20.29
898,Bereznik,RU,2021-06-25 16:04:11,62.8551,42.7072,71.91,61,86,5.75
899,Linxia,CN,2021-06-25 16:04:11,35.6003,103.2064,63.79,75,89,1.88
900,Faya,SA,2021-06-25 16:04:11,18.3851,42.4509,73.92,31,81,4.0
901,Chifeng,CN,2021-06-25 16:04:12,42.2683,118.9636,62.8,93,96,2.46
902,Chervone,UA,2021-06-25 16:04:12,49.9564,28.8645,83.66,69,2,5.53
903,Sao Sebastiao,BR,2021-06-25 16:04:13,-23.76,-45.4097,76.05,63,2,2.44
904,Ligayan,PH,2021-06-25 16:04:13,4.6533,119.4706,83.73,69,15,5.66
905,Haines Junction,CA,2021-06-25 16:04:14,60.7522,-137.5108,53.73,80,99,7.07
906,Sri Aman,MY,2021-06-25 16:04:14,1.2376,111.4621,73.99,86,100,1.92
907,Vila Velha,BR,2021-06-25 16:01:48,-20.3297,-40.2925,76.96,53,50,11.52
908,Fare,PF,2021-06-25 16:04:15,-16.7,-151.0167,80.44,78,5,16.2
909,Qasigiannguit,GL,2021-06-25 16:04:15,68.8193,-51.1922,48.45,70,99,1.92
910,Juba,SS,2021-06-25 16:04:16,4.8517,31.5825,82.38,51,81,1.5
911,Peterongan,ID,2021-06-25 16:04:16,-7.5394,112.2792,82.0,92,93,2.95
912,Buala,SB,2021-06-25 16:04:16,-8.145,159.5921,76.69,86,100,6.71
913,Raudeberg,NO,2021-06-25 16:04:17,61.9875,5.1352,65.07,86,98,27.49
914,Zima,RU,2021-06-25 16:04:17,53.9202,102.0442,60.35,59,54,5.64
915,Jiujiang,CN,2021-06-25 16:04:18,29.7333,115.9833,78.55,93,98,5.77
916,San Lorenzo,PY,2021-06-25 16:03:02,-25.3333,-57.5333,62.92,62,94,5.44
917,Itaqui,BR,2021-06-25 16:04:18,-29.1253,-56.5531,63.07,63,26,10.13
918,Leh,IN,2021-06-25 16:04:19,34.1667,77.5833,57.34,31,89,5.14
919,Bandarbeyla,SO,2021-06-25 16:04:19,9.4942,50.8122,78.1,79,45,29.97
920,Nome,US,2021-06-25 16:04:20,64.5011,-165.4064,57.27,73,90,4.61
921,Huarmey,PE,2021-06-25 16:04:20,-10.0681,-78.1522,67.69,72,88,9.48
922,Salinopolis,BR,2021-06-25 16:04:21,-0.6136,-47.3561,83.79,68,34,10.51
923,Mporokoso,ZM,2021-06-25 16:04:21,-9.3727,30.125,66.54,40,3,1.99
924,Sioux Lookout,CA,2021-06-25 16:04:21,50.1001,-91.917,71.73,50,99,7.49
925,Lavrentiya,RU,2021-06-25 16:04:22,65.5833,-171.0,42.67,74,100,9.22
926,Caravelas,BR,2021-06-25 16:04:22,-17.7125,-39.2481,77.54,52,1,6.62
927,Rio Tuba,PH,2021-06-25 16:04:23,8.5061,117.4317,82.38,74,63,7.87
928,Loknya,RU,2021-06-25 16:04:23,56.83,30.1467,84.0,58,18,3.58
929,Claresholm,CA,2021-06-25 16:04:23,50.0333,-113.5852,68.63,48,61,8.3
930,Innisfail,AU,2021-06-25 15:59:25,-17.5333,146.0333,66.9,91,97,4.94
931,Kulhudhuffushi,MV,2021-06-25 15:59:35,6.6221,73.07,82.92,76,100,14.03
932,Kuching,MY,2021-06-25 16:04:24,1.55,110.3333,75.42,94,20,0.0
933,Vestmannaeyjar,IS,2021-06-25 16:04:24,63.4427,-20.2734,49.53,95,92,17.07
934,Pohrebyshche,UA,2021-06-25 16:04:25,49.4864,29.2636,88.63,70,0,5.3
935,Isla Aguada,MX,2021-06-25 16:04:25,18.7833,-91.4667,86.04,67,99,9.44
936,Maumere,ID,2021-06-25 16:04:26,-8.6199,122.2111,78.8,83,15,4.34
937,Anchorage,US,2021-06-25 16:00:36,61.2181,-149.9003,59.45,73,75,1.01
938,Gorom-Gorom,BF,2021-06-25 16:04:26,14.4439,-0.2361,93.29,32,100,4.36
939,Whitehorse,CA,2021-06-25 16:04:27,60.7161,-135.0538,59.02,66,82,11.99
940,Villa Sandino,NI,2021-06-25 16:04:27,12.0483,-84.9936,81.75,67,85,11.07
941,Kijang,KR,2021-06-25 16:04:27,35.2442,129.2139,69.71,78,100,2.42
942,Tual,ID,2021-06-25 16:04:28,-5.6667,132.75,81.1,79,60,17.18
943,Kalmunai,LK,2021-06-25 16:04:28,7.4167,81.8167,83.91,72,67,6.71
944,Harper,LR,2021-06-25 16:04:28,4.375,-7.7169,74.52,94,100,7.49
945,Kapit,MY,2021-06-25 16:04:29,2.0167,112.9333,73.27,99,98,0.85
946,Cayenne,GF,2021-06-25 16:00:04,4.9333,-52.3333,86.09,73,75,5.99
947,Tarko-Sale,RU,2021-06-25 16:04:30,64.9225,77.785,55.17,42,51,17.31
948,Aripuana,BR,2021-06-25 16:04:30,-9.1667,-60.6333,93.52,30,1,2.62
949,Marawi,PH,2021-06-25 16:04:30,7.9986,124.2928,66.65,94,62,2.24
950,Bonavista,CA,2021-06-25 16:04:31,48.6499,-53.1147,61.12,65,1,9.66
951,Bafra,TR,2021-06-25 16:04:31,41.5678,35.9069,74.98,78,91,2.37
952,Kraslava,LV,2021-06-25 16:04:32,55.8951,27.168,70.61,87,100,3.11
953,Clemencia,CO,2021-06-25 16:04:32,10.5665,-75.325,85.59,65,60,5.14
954,Maceio,BR,2021-06-25 16:00:59,-9.6658,-35.7353,76.44,83,75,16.11
955,Ukiah,US,2021-06-25 16:04:32,39.1502,-123.2078,83.44,63,1,0.0
956,Faanui,PF,2021-06-25 16:04:33,-16.4833,-151.75,80.47,80,12,15.88
957,Kumla,SE,2021-06-25 16:04:33,59.1277,15.1434,73.35,56,75,2.3
958,Marina,US,2021-06-25 16:00:56,36.6844,-121.8022,70.68,89,90,0.0
959,Sobolevo,RU,2021-06-25 16:04:34,54.4299,31.8996,84.18,72,38,5.59
960,Chumikan,RU,2021-06-25 16:04:34,54.7183,135.315,40.42,99,100,5.35
961,Francisco Sa,BR,2021-06-25 16:04:35,-16.4758,-43.4883,84.11,23,0,9.31
962,Toguchin,RU,2021-06-25 16:04:35,55.2353,84.3858,49.32,92,100,5.55
963,Bafoulabe,ML,2021-06-25 16:04:36,13.8065,-10.8321,105.78,18,60,7.83
964,Touros,BR,2021-06-25 16:04:36,-5.1989,-35.4608,88.7,57,37,18.57
965,Hays,US,2021-06-25 16:04:36,30.0502,-98.0336,88.12,72,50,8.01
966,Bartica,GY,2021-06-25 16:04:37,6.4,-58.6167,75.52,78,73,4.43
967,Palana,RU,2021-06-25 16:04:38,59.1167,159.9667,40.26,96,100,6.8
968,Hamilton,US,2021-06-25 16:01:33,39.1834,-84.5333,77.2,81,100,1.01
969,Port Macquarie,AU,2021-06-25 16:04:38,-31.4333,152.9167,57.88,65,51,8.9
970,Boz,FR,2021-06-25 16:04:38,46.4071,4.9109,75.15,48,43,3.87
971,Phangnga,TH,2021-06-25 16:04:39,8.4509,98.5298,85.82,91,54,1.83
972,Rudarpur,IN,2021-06-25 16:04:39,26.4394,83.6144,82.36,81,100,0.27
973,Andra,RU,2021-06-25 16:04:40,62.5147,65.8878,65.43,47,100,3.53
974,Alta Floresta,BR,2021-06-25 16:04:40,-9.8756,-56.0861,92.26,36,5,3.02
975,Bengkulu,ID,2021-06-25 16:04:41,-3.8004,102.2655,77.2,88,35,4.47
976,Teknaf,BD,2021-06-25 16:04:41,20.8624,92.3058,79.79,89,75,9.75
977,Talcahuano,CL,2021-06-25 16:04:42,-36.7167,-73.1167,53.28,71,20,5.75
978,Taoudenni,ML,2021-06-25 16:04:42,22.6783,-3.9836,115.57,6,6,8.3
979,Dhana,IN,2021-06-25 16:04:42,23.75,78.85,82.18,68,94,11.7
980,Marzuq,YE,2021-06-25 16:04:43,14.4,46.4667,84.99,36,98,7.99
981,Elliot,ZA,2021-06-25 16:04:43,-31.3333,27.85,58.26,34,0,16.02
982,Niigata,JP,2021-06-25 16:00:28,37.9022,139.0236,66.92,86,100,3.36
983,Yambio,SS,2021-06-25 16:04:44,4.5721,28.3955,78.62,63,97,2.17
984,Povolzhskiy,RU,2021-06-25 16:04:44,53.5854,49.7629,69.42,63,7,4.99
985,Port Hardy,CA,2021-06-25 16:00:10,50.6996,-127.4199,59.59,83,75,3.83
986,San Andres,CO,2021-06-25 16:00:16,12.5847,-81.7006,80.37,79,100,13.71
987,Laguna,US,2021-06-25 16:04:45,38.421,-121.4238,80.42,71,1,5.01
988,Daphne,US,2021-06-25 16:04:46,30.6035,-87.9036,84.09,74,75,9.22
989,Taitung,TW,2021-06-25 16:01:52,22.7583,121.1444,81.14,80,91,1.79
990,Iquique,CL,2021-06-25 16:01:10,-20.2208,-70.1431,63.12,69,87,5.66
991,Constitucion,CL,2021-06-25 16:04:46,-35.3333,-72.4167,53.67,65,77,10.22
992,Felipe Carrillo Puerto,MX,2021-06-25 16:04:47,19.5833,-88.05,90.73,49,23,3.65
993,Sahuaripa,MX,2021-06-25 16:04:47,29.05,-109.2333,89.02,47,35,2.57
994,Chiang Mai,TH,2021-06-25 16:04:47,18.75,99.0,80.04,80,75,2.3
995,Porbandar,IN,2021-06-25 16:04:48,21.6422,69.6093,84.51,69,49,18.12
996,Lorengau,PG,2021-06-25 16:04:48,-2.0226,147.2712,80.64,79,100,5.59
997,Vao,NC,2021-06-25 16:04:49,-22.6667,167.4833,72.01,67,74,20.65
998,Dukat,RU,2021-06-25 16:04:49,62.55,155.55,53.6,66,89,4.45
999,Tombouctou,ML,2021-06-25 16:04:49,20.0,-3.0,108.84,11,21,2.66
1000,Japura,ID,2021-06-25 16:04:50,-0.3167,102.35,75.16,96,96,2.06
1001,Chapais,CA,2021-06-25 16:04:50,49.7834,-74.8492,62.38,87,100,8.75
1002,Goderich,CA,2021-06-25 16:04:51,43.7501,-81.7165,69.21,91,100,17.69
1003,Zwolle,NL,2021-06-25 16:04:51,52.5126,6.0936,69.15,83,100,1.99
1004,Alenquer,BR,2021-06-25 16:04:51,-1.9417,-54.7383,84.54,48,55,5.77
1005,Lokosovo,RU,2021-06-25 16:04:52,61.1333,74.8167,56.28,63,43,6.71
1006,Axim,GH,2021-06-25 16:03:48,4.8699,-2.2405,76.37,88,100,5.64
1007,Grand Gaube,MU,2021-06-25 16:04:52,-20.0064,57.6608,72.37,65,15,3.0
1008,Omsukchan,RU,2021-06-25 16:04:53,62.5333,155.8,52.9,69,79,4.07
1009,Portknockie,GB,2021-06-25 16:04:53,57.7025,-2.8599,52.18,91,100,21.99
1010,Sabzevar,IR,2021-06-25 16:04:54,36.2126,57.6819,86.43,16,0,19.01
1011,Funadhoo,MV,2021-06-25 16:04:54,6.15,73.2667,83.12,76,93,13.76
1012,Katsuura,JP,2021-06-25 16:04:54,35.1333,140.3,73.11,82,100,3.56
1013,Sao Gabriel Da Cachoeira,BR,2021-06-25 16:04:55,-0.1303,-67.0892,88.29,57,13,2.64
1014,San Jose,US,2021-06-25 16:04:38,37.3394,-121.895,69.53,73,90,0.0
1015,Loikaw,MM,2021-06-25 16:04:55,19.6742,97.2094,68.79,97,77,2.89
1016,Blackfoot,US,2021-06-25 16:04:56,43.1905,-112.345,73.35,49,14,3.15
1017,Robe,AU,2021-06-25 16:04:57,-37.1833,139.75,53.78,70,87,13.2
1018,Yershichi,RU,2021-06-25 16:04:57,53.6725,32.7542,84.33,69,3,4.85
1019,Kapustin Yar,RU,2021-06-25 16:04:57,48.5831,45.7372,91.9,31,89,10.63
1020,Umm Lajj,SA,2021-06-25 16:02:19,25.0213,37.2685,86.41,58,0,8.34
1021,Mana,GF,2021-06-25 16:04:58,5.6592,-53.7767,85.46,61,8,10.49
1022,Sabha,LY,2021-06-25 16:04:58,27.0377,14.4283,104.59,5,1,19.44
1023,Qandala,SO,2021-06-25 16:04:59,11.472,49.8728,89.94,56,90,3.27
1024,Tsybuliv,UA,2021-06-25 16:04:59,49.0766,29.8461,83.48,73,56,4.74
1025,Hobyo,SO,2021-06-25 16:04:59,5.3505,48.5268,78.46,79,46,27.31
1026,Hami,CN,2021-06-25 16:05:00,42.8,93.45,80.1,23,98,27.31
1027,Kismayo,SO,2021-06-25 16:05:00,-0.3582,42.5454,77.29,75,100,14.16
1028,Charters Towers,AU,2021-06-25 16:05:01,-20.1,146.2667,63.41,83,65,5.3
1029,Santiago Del Estero,AR,2021-06-25 16:05:01,-27.7951,-64.2615,65.93,49,7,12.93
1030,Pochutla,MX,2021-06-25 16:05:02,15.7432,-96.4661,83.25,66,99,1.23
1031,Alyangula,AU,2021-06-25 16:05:04,-13.8483,136.4192,73.67,82,100,15.86
1032,Saint-Georges,GD,2021-06-25 16:05:04,12.0564,-61.7485,83.88,79,20,17.27
1033,Beloha,MG,2021-06-25 16:05:05,-25.1667,45.05,66.06,70,24,4.74
1034,Padang,ID,2021-06-25 16:05:05,-0.9492,100.3543,75.25,89,97,3.74
1035,Petropavlovsk-Kamchatskiy,RU,2021-06-25 16:05:06,53.0452,158.6483,43.18,87,60,9.42
1036,Ettaiyapuram,IN,2021-06-25 16:05:06,9.1441,77.9907,85.95,54,61,16.46
1037,Cururupu,BR,2021-06-25 16:05:07,-1.8283,-44.8683,86.9,56,25,6.17
1038,Buckie,GB,2021-06-25 16:05:07,57.6757,-2.9624,52.12,91,100,22.08
1039,Jiaocheng,CN,2021-06-25 16:05:08,24.6774,116.1389,75.54,98,100,2.44
1040,Morshansk,RU,2021-06-25 16:05:09,53.4435,41.8107,81.59,64,87,4.21
1041,Den Helder,NL,2021-06-25 16:05:09,52.9599,4.7593,65.01,87,90,14.0
1042,Sibolga,ID,2021-06-25 16:05:09,1.7427,98.7792,75.81,90,100,4.12
1043,Sao Miguel Do Araguaia,BR,2021-06-25 16:05:10,-13.275,-50.1628,93.51,22,28,5.99
1044,Sao Borja,BR,2021-06-25 16:05:10,-28.6606,-56.0044,63.63,65,3,9.24
1045,Aasiaat,GL,2021-06-25 16:05:10,68.7098,-52.8699,39.56,81,100,4.43
1046,Harrisonburg,US,2021-06-25 16:05:11,38.4496,-78.8689,76.8,46,1,9.22
1047,Jacareacanga,BR,2021-06-25 16:05:11,-6.2222,-57.7528,92.14,42,23,5.73
1048,Srednekolymsk,RU,2021-06-25 16:05:12,67.45,153.6833,59.09,53,68,5.48
1049,Granadilla De Abona,ES,2021-06-25 16:05:12,28.1188,-16.576,70.16,56,20,18.41
1050,Villeneuve-Sur-Lot,FR,2021-06-25 16:05:13,44.5,0.6667,75.25,55,36,6.64
1051,Cozumel,MX,2021-06-25 16:05:13,20.5083,-86.9458,87.78,78,40,4.61
1052,Guozhen,CN,2021-06-25 16:05:14,34.3659,107.359,71.69,82,50,1.1
1053,Broken Hill,AU,2021-06-25 16:05:14,-31.95,141.4333,44.33,77,3,8.97
1054,Serenje,ZM,2021-06-25 16:05:15,-13.2325,30.2352,62.53,49,0,7.29
1055,Thinadhoo,MV,2021-06-25 16:05:15,0.5333,72.9333,82.62,73,100,8.77
1056,Khawhai,IN,2021-06-25 16:05:15,23.3667,93.1167,61.61,99,41,0.69
1057,Ibipeba,BR,2021-06-25 16:05:16,-11.6408,-42.0111,83.34,33,45,8.32
1058,Aklavik,CA,2021-06-25 16:05:17,68.2191,-135.0107,78.01,32,65,14.74
1059,Rosetta,EG,2021-06-25 16:05:17,31.4044,30.4164,78.75,72,2,11.63
1060,Guerrero Negro,MX,2021-06-25 16:05:17,27.9769,-114.0611,69.94,71,49,12.53
1061,Tukrah,LY,2021-06-25 16:05:18,32.5341,20.5791,84.54,55,0,9.15
1062,Pangnirtung,CA,2021-06-25 16:05:19,66.1451,-65.7125,37.4,100,90,11.5
1063,Comodoro Rivadavia,AR,2021-06-25 16:03:29,-45.8667,-67.5,45.25,43,40,28.16
1064,Nanakuli,US,2021-06-25 16:05:19,21.3906,-158.1547,73.35,88,1,4.61
1065,Lunca Corbului,RO,2021-06-25 16:05:20,44.7,24.75,69.37,78,97,12.73
1066,Turukhansk,RU,2021-06-25 16:05:20,65.8167,87.9833,51.48,51,100,19.66
1067,Korla,CN,2021-06-25 16:05:21,41.7597,86.1469,77.65,24,21,20.65
1068,Tirano,IT,2021-06-25 16:05:21,46.2154,10.1679,81.09,65,51,5.26
1069,Takoradi,GH,2021-06-25 16:05:22,4.8845,-1.7554,77.4,84,100,6.22
1070,Monki,PL,2021-06-25 16:05:22,53.405,22.7979,78.67,76,100,10.67
1071,Illapel,CL,2021-06-25 16:05:23,-31.6308,-71.1653,59.05,55,100,2.93
1072,Porterville,US,2021-06-25 16:05:23,36.0652,-119.0168,84.76,53,0,3.44
1073,Margate,GB,2021-06-25 16:05:24,51.3813,1.3862,67.86,78,100,1.99
1074,Maua,BR,2021-06-25 16:02:44,-23.6678,-46.4614,77.36,60,8,3.04
1075,Kathmandu,NP,2021-06-25 16:02:52,27.7167,85.3167,71.82,94,75,4.61
1076,Blyth,GB,2021-06-25 16:05:25,55.1271,-1.5086,54.39,84,75,11.5
1077,Ingham,US,2021-06-25 16:05:25,42.6,-84.3833,71.37,96,90,5.75
1078,Ladushkin,RU,2021-06-25 16:05:26,54.5703,20.171,69.66,78,72,8.79
1079,Caohai,CN,2021-06-25 16:05:26,26.8661,104.2841,61.38,96,100,3.71
1080,Saint-Augustin,CA,2021-06-25 16:05:27,51.226,-58.6502,68.94,53,93,23.06
1081,Tsumeb,NA,2021-06-25 16:05:27,-19.2333,17.7167,70.63,25,1,1.28
1082,Pafos,CY,2021-06-25 16:05:27,34.7667,32.4167,88.23,78,20,14.97
1083,Chilca,PE,2021-06-25 16:05:28,-12.5211,-76.7372,69.6,73,75,8.14
1084,Whyalla,AU,2021-06-25 16:05:28,-33.0333,137.5833,52.12,74,97,14.18
1085,Kongolo,CD,2021-06-25 16:05:29,-5.3833,27.0,84.72,33,2,3.69
1086,Rondonopolis,BR,2021-06-25 16:04:26,-16.4708,-54.6356,94.53,21,27,5.84
1087,Baicheng,CN,2021-06-25 16:05:29,45.6167,122.8167,72.01,77,4,9.35
1088,Lumeje,AO,2021-06-25 16:05:30,-11.55,20.7833,75.51,30,20,3.74
1089,Tucurui,BR,2021-06-25 16:05:30,-3.7661,-49.6725,87.62,55,7,4.25
1090,Kanye,BW,2021-06-25 16:05:30,-24.9667,25.3327,61.54,29,0,7.43
1091,Kempsey,AU,2021-06-25 16:05:31,-31.0833,152.8333,57.94,75,57,1.99
1092,Santa Cruz,BO,2021-06-25 16:05:31,-17.8,-63.1667,69.26,88,75,2.3
1093,Soe,ID,2021-06-25 16:05:32,-9.8607,124.284,65.66,95,49,3.78
1094,Zabol,AF,2021-06-25 16:05:32,32.25,67.25,75.18,8,0,10.96
1095,Vostok,RU,2021-06-25 16:05:32,46.4856,135.8833,58.03,89,10,5.93
1096,Waipawa,NZ,2021-06-25 16:05:33,-41.4122,175.5153,56.44,82,100,22.06
1097,Ust-Ilimsk,RU,2021-06-25 16:05:33,58.0006,102.6619,60.21,56,44,4.23
1098,Yenotayevka,RU,2021-06-25 16:05:34,47.2456,47.0281,90.07,27,80,5.99
1099,Golpayegan,IR,2021-06-25 16:05:34,33.4537,50.2884,82.42,8,9,18.3
1100,Qujing,CN,2021-06-25 16:05:34,25.4833,103.7833,64.38,93,99,3.76
1101,Sao Francisco De Paula,BR,2021-06-25 16:04:42,-29.4481,-50.5836,58.39,51,0,2.44
1102,Ayaviri,PE,2021-06-25 16:05:35,-14.8864,-70.5889,54.16,31,30,5.99
1103,Arlit,NE,2021-06-25 16:05:35,18.7369,7.3853,106.65,11,56,13.38
1104,Kitimat,CA,2021-06-25 16:05:36,54.0524,-128.6534,65.91,75,5,3.74
1105,Doctor Arroyo,MX,2021-06-25 16:05:36,23.6667,-100.1833,72.19,52,12,5.57
1106,Zhuhai,CN,2021-06-25 16:05:07,22.2769,113.5678,84.11,94,40,5.75
1107,Salina,US,2021-06-25 16:05:37,38.8403,-97.6114,86.85,73,75,3.0
1108,Mexico,PH,2021-06-25 16:05:35,15.0646,120.7198,82.42,79,100,1.66
1109,Lago Da Pedra,BR,2021-06-25 16:05:37,-4.3333,-45.1667,87.93,51,3,5.91
1110,Colon,PA,2021-06-25 16:04:07,9.3592,-79.9014,88.25,80,95,3.0
1111,Ostrovnoy,RU,2021-06-25 16:05:38,68.0531,39.5131,55.65,81,99,9.93
